epoch,stage,train_loss,train_acc,train_f1_macro,val_loss,val_acc,val_f1_macro,phobert_lr,trainable_params
1,frozen,1.087287137475047,0.47260633642569577,0.34666941667158446,1.0820916012080029,0.638660770688566,0.4343118297878079,0.0,1694211
2,partial,0.9280091252777126,0.7346402940661649,0.5011034424953448,0.6489456237265558,0.9109286165508528,0.6690199052787875,1e-05,30045699
3,partial,0.5850373307308117,0.8871871171013478,0.6938005035883495,0.5029101803372003,0.9109286165508528,0.7804713967504665,1e-05,30045699
4,full,0.509286047270769,0.908191843164712,0.7757037151487142,0.578141196565044,0.9147188881869868,0.796369336662354,2e-05,136692483
5,full,0.38926000086186857,0.9397864519516891,0.8387819762680094,0.631007770104616,0.9380922299431459,0.8259146503928289,2e-05,136692483
6,full,0.27174736497389684,0.9616663749343602,0.8967310798768281,0.6469786531254272,0.9374605180037903,0.8352065668387509,2e-05,136692483
